2017-04-04 11:13:48.439,-0.29384360129861203,365.9998820436121,-4,2
2017-04-04 11:13:48.738,-6.180694426804615,371.9486510479672,-4,1
2017-04-04 11:13:48.938,-8.657715970166349,564.9336633217921,2,2
2017-04-04 11:13:49.039,-9.367625526049101,564.9223376642171,2,2
2017-04-04 11:13:49.039,-2.750370157291305,376.989967325389,-4,2
2017-04-04 11:13:49.139,-1.8190624286753903,378.9956345551761,-4,1
2017-04-04 11:13:49.239,-1.8286617027053396,380.99561151852794,-4,1
2017-04-04 11:13:49.438,-27.393281998592453,564.3355456652944,2,2
2017-04-04 11:13:49.439,-4.280244546672619,384.9762064162157,-4,1
2017-04-04 11:13:49.539,-14.927983586703071,564.8027578775046,2,1
2017-04-04 11:13:49.539,-9.927914326756268,386.8726360407525,-4,1
2017-04-04 11:13:49.638,-0.1676388721943898,564.9999751302724,2,1
2017-04-04 11:13:49.639,-7.420288480672072,388.9292214772035,-4,2
2017-04-04 11:13:49.739,-12.078939789141677,564.8708695034383,2,3
2017-04-04 11:13:49.739,-4.333302022591191,390.9759871060894,-4,1
2017-04-04 11:13:49.838,-7.750589570763428,564.9468367566151,2,3
2017-04-04 11:13:49.938,-1.6270809462157445,564.9976571700049,2,1
2017-04-04 11:13:50.038,-8.667575921327522,564.9335121300984,2,2
2017-04-04 11:13:50.137,-4.605087508614275,564.9812325812584,2,3
2017-04-04 11:13:50.238,-6.882884719041827,564.9580744603483,2,2
2017-04-04 11:13:50.338,-4.654391404619417,564.980828560273,2,2
2017-04-04 11:13:50.338,-11.020397711549371,402.8492904726025,-4,2
2017-04-04 11:13:50.437,-0.2653074897763579,562.9999374883943,2,1
2017-04-04 11:13:50.537,-3.226084089288831,566.9908221315834,2,2
2017-04-04 11:13:50.537,-5.00442973737893,404.9690799098169,-4,1
2017-04-04 11:13:50.739,-22.102967626186167,564.5674971357417,2,3
2017-04-04 11:13:50.739,-8.609173864289762,477.9224645540053,2,2
2017-04-04 11:13:50.739,-4.7540651034971235,408.9723693172825,-4,2
2017-04-04 11:13:50.838,-16.830425172864356,564.749268957916,2,1
2017-04-04 11:13:50.838,-5.564437756004399,477.96761086130044,2,1
2017-04-04 11:13:50.938,-14.592820274543993,564.8115168765903,2,2
2017-04-04 11:13:51.137,-10.521196506065696,564.9020308195755,2,3
2017-04-04 11:13:51.137,-7.750004396674527,477.93716891642936,2,1
2017-04-04 11:13:51.238,-14.119639819102632,564.8235439244534,2,2
2017-04-04 11:13:51.238,-5.756305798648023,477.9653386424087,2,1
2017-04-04 11:13:51.238,-6.164577204497149,418.95464908255855,-4,2
2017-04-04 11:13:51.338,-7.297018731183175,564.9528772540563,2,3
2017-04-04 11:13:51.338,-9.353943775673512,475.90808328483087,2,2
2017-04-04 11:13:51.338,-4.827422558316832,420.97232212040194,-4,1
2017-04-04 11:13:51.438,-17.54009655910484,564.7276733193595,2,2
2017-04-04 11:13:51.537,-18.381559813336548,562.6998473954197,2,2
2017-04-04 11:13:51.538,-5.793004721164869,424.9605171028251,-4,1
2017-04-04 11:13:51.637,-9.098668505097455,562.9264732018156,2,2
2017-04-04 11:13:51.736,-12.743497760433943,562.8557570682118,2,3
2017-04-04 11:13:51.837,-13.991073577494367,562.8261275564143,3,1
2017-04-04 11:13:51.937,-21.386498679034247,562.5936523586554,2,2
2017-04-04 11:13:52.037,-17.85121961598104,562.7169216917348,3,3
2017-04-04 11:13:52.138,-5.591017997110137,562.9722377859817,2,2
2017-04-04 11:13:52.238,8.74496959782027,562.9320789462377,3,2
2017-04-04 11:13:52.338,10.533075791893882,562.901460572241,3,2
2017-04-04 11:13:52.438,12.375195676247348,560.8634901042985,3,1
2017-04-04 11:13:52.638,-27.13927920123329,562.345498358827,3,2
2017-04-04 11:13:52.738,-25.745498450977085,562.4110323504605,3,2
2017-04-04 11:13:52.837,-7.666347002241047,560.9476153114846,3,3
2017-04-04 11:13:52.937,-0.8126773753708643,560.9994113682149,3,4
2017-04-04 11:13:53.038,-4.454993357313097,560.9823108032786,3,3
2017-04-04 11:13:53.138,2.673013995115619,560.9936318677618,3,3
2017-04-04 11:13:53.337,-22.856350710402943,560.5341980933929,3,2
2017-04-04 11:13:53.437,-15.218935437425728,562.7942643667857,3,2
2017-04-04 11:13:53.538,-17.92978954603805,562.7144237060526,3,4
2017-04-04 11:13:53.638,-35.26456927493255,559.890534081309,3,1
2017-04-04 11:13:53.738,-4.973913760861057,560.9779498179047,3,3
2017-04-04 11:13:53.839,-7.989428345813139,560.943106771718,3,3
2017-04-04 11:13:53.937,-4.641021887963023,560.9808026268238,3,3
2017-04-04 11:13:54.038,-6.383787932395128,560.9636773015114,3,3
2017-04-04 11:13:54.138,-9.663532284448854,560.9167640067351,3,3
2017-04-04 11:13:54.237,-5.071822807161038,560.977073162008,3,3
2017-04-04 11:13:54.338,-3.1429899281519535,560.991195665593,3,3
2017-04-04 11:13:54.437,-11.543124626108677,560.8812318787875,3,2
2017-04-04 11:13:54.538,-9.14466647288385,560.9254630297146,3,2
2017-04-04 11:13:54.755,-4.175696307031002,558.9844036825638,3,2
2017-04-04 11:13:54.756,-8.536509876791055,558.9348155188791,3,4
2017-04-04 11:13:54.838,-8.126787000895796,558.9409229364425,3,2
2017-04-04 11:13:54.938,-8.838921450438676,558.9301150122375,3,1
2017-04-04 11:13:55.037,-5.6878775210674055,558.9710619068802,3,3
2017-04-04 11:13:55.138,-8.89745242663997,558.929186337872,3,2
2017-04-04 11:13:55.238,-7.99021172763859,558.9428919993057,3,2
2017-04-04 11:13:55.750,1.01466405676316,558.9990791198604,3,1
2017-04-04 11:13:56.037,-3.4342278592774096,558.98945077614,3,3
